"","time","posX","posY","orientation","mac","signal","rawTime","angle","posXY","medSignal","avgSignal","num","sdSignal","iqrSignal","dist"
"889202",2006-02-19 08:59:54,22,8,180.3,"00:14:bf:b1:97:8d",-52,1140361194164,180,"22-8",-51,-51.4210526315789,95,2.52889239639009,3,11.5732450073434
"703720",2006-02-19 04:27:38,23,3,180.5,"00:14:bf:b1:97:8d",-52,1140344858100,180,"23-3",-51,-50.7222222222222,90,1.28104397189464,2,12.2449989791751
"744963",2006-02-19 05:10:48,23,4,180.4,"00:14:bf:b1:97:8d",-52,1140347448433,180,"23-4",-51,-52.0666666666667,105,2.14057265283178,3,11.7618025829377
"785949",2006-02-19 06:13:18,23,5,180,"00:14:bf:b1:97:8d",-55,1140351198360,180,"23-5",-49,-50.3714285714286,105,3.47589817628022,6,11.3463650567043
"820163",2006-02-19 07:05:28,23,6,180.5,"00:14:bf:b1:97:8d",-47,1140354328679,180,"23-6",-48,-47.7872340425532,94,2.55213315974406,2,11.0063617967065
"854679",2006-02-19 08:04:31,23,7,180.6,"00:14:bf:b1:97:8d",-42,1140357871881,180,"23-7",-42,-42.1263157894737,95,2.67868698092355,1,10.7489534374282
"896052",2006-02-19 09:08:29,23,8,179.5,"00:14:bf:b1:97:8d",-44,1140361709833,180,"23-8",-44,-44.2121212121212,99,1.23116609128962,1.5,10.5801701309573
"710505",2006-02-19 04:34:10,24,3,180.7,"00:14:bf:b1:97:8d",-58,1140345250392,180,"24-3",-55,-55.25,92,1.11557406500218,1,11.3991227732664
"751924",2006-02-19 05:17:32,24,4,180.5,"00:14:bf:b1:97:8d",-49,1140347852218,180,"24-4",-56,-54.0659340659341,91,3.44416478442467,6,10.8784190027779
"792812",2006-02-19 06:20:16,24,5,180.4,"00:14:bf:b1:97:8d",-55,1140351616162,180,"24-5",-57,-55.5918367346939,98,3.42470326713352,3,10.427847332983
"826914",2006-02-19 07:16:06,24,6,180,"00:14:bf:b1:97:8d",-49,1140354966971,180,"24-6",-57,-56.3085106382979,94,3.735981959112,3,10.0568384694197
"861619",2006-02-19 08:26:52,24,7,180.5,"00:14:bf:b1:97:8d",-50,1140359212264,180,"24-7",-49,-48.8390804597701,87,1.6696578344525,2,9.77445650662992
"902887",2006-02-19 09:17:36,24,8,180.2,"00:14:bf:b1:97:8d",-43,1140362256363,180,"24-8",-46,-46.1521739130435,92,1.77859546147395,2,9.5885348202945
"717366",2006-02-19 04:40:29,25,3,180.4,"00:14:bf:b1:97:8d",-52,1140345629540,180,"25-3",-60,-58.8571428571429,98,4.13683478783667,2.75,10.5801701309573
"758667",2006-02-19 05:23:50,25,4,180.5,"00:14:bf:b1:97:8d",-51,1140348230126,180,"25-4",-50,-50.3595505617978,89,1.5169286479537,1,10.0169855745129
"868511",2006-02-19 08:34:32,25,7,180.5,"00:14:bf:b1:97:8d",-54,1140359672205,180,"25-7",-49,-49,90,2.01120456946197,3,8.80567998510053
"909784",2006-02-19 09:24:44,25,8,180.3,"00:14:bf:b1:97:8d",-42,1140362684473,180,"25-8",-42,-43.75,92,3.11897771361419,5,8.59883713068226
"724198",2006-02-19 04:51:01,26,3,180.2,"00:14:bf:b1:97:8d",-51,1140346261547,180,"26-3",-50,-50.7142857142857,105,1.57940035915707,1,9.7948966303887
"765560",2006-02-19 05:30:44,26,4,180,"00:14:bf:b1:97:8d",-54,1140348644772,180,"26-4",-55,-54.8061224489796,98,1.24070285422439,2,9.18368117913509
"799722",2006-02-19 06:26:38,26,5,181.5,"00:14:bf:b1:97:8d",-45,1140351998766,180,"26-5",-45,-44.7319587628866,97,0.94113698876153,1,8.64522989862039
"833895",2006-02-19 07:34:19,26,6,179.7,"00:14:bf:b1:97:8d",-46,1140356059847,180,"26-6",-45,-47,96,4.00788696132224,3,8.1939001702486
"875472",2006-02-19 08:42:52,26,7,180.3,"00:14:bf:b1:97:8d",-42,1140360172824,180,"26-7",-48,-47.2222222222222,90,3.07135287607729,3.5,7.84474346298208
"916800",2006-02-19 09:31:48,26,8,180.8,"00:14:bf:b1:97:8d",-36,1140363108676,180,"26-8",-38,-39.2777777777778,90,4.15169595176539,2,7.61183289359403
"923814",2006-02-19 09:40:20,27,3,180.3,"00:14:bf:b1:97:8d",-55,1140363620472,180,"27-3",-53,-52.6847826086956,92,2.24308141580638,3,9.05207158610669
"958392",2006-02-19 10:22:53,27,7,180.4,"00:14:bf:b1:97:8d",-41,1140366173447,180,"27-7",-41,-40.9024390243902,82,1.3203979581327,1,6.89492567037528
"1006115",2006-02-19 11:28:45,27,8,179.9,"00:14:bf:b1:97:8d",-48,1140370125126,180,"27-8",-39,-41.3917525773196,97,4.82086761950699,6,6.62872536767062
"930758",2006-02-19 09:49:15,28,3,180.6,"00:14:bf:b1:97:8d",-53,1140364155089,180,"28-3",-55,-54.3020833333333,96,2.82142103675908,2,8.36301381082203
"965397",2006-02-19 10:33:17,28,7,180.4,"00:14:bf:b1:97:8d",-42,1140366797071,180,"28-7",-44,-43.7021276595745,94,2.63895461232159,3,5.96154342431555
"1012932",2006-02-19 11:39:25,28,8,180.1,"00:14:bf:b1:97:8d",-46,1140370765306,180,"28-8",-42,-43.2268041237113,97,5.32585117344162,7,5.65154846037792
"937722",2006-02-19 09:56:33,29,3,180.7,"00:14:bf:b1:97:8d",-49,1140364593737,180,"29-3",-51,-51.2736842105263,95,1.57400495594639,2,7.74209274033837
"972181",2006-02-19 10:40:32,29,7,180.1,"00:14:bf:b1:97:8d",-49,1140367232622,180,"29-7",-48,-45.8910891089109,101,4.80812019421106,8,5.05371150739731
"1019661",2006-02-19 11:47:26,29,8,180.3,"00:14:bf:b1:97:8d",-60,1140371246097,180,"29-8",-46,-46.8349514563107,103,5.90296882331196,10.5,4.68401537145215
"318076",2006-02-11 07:58:41,3,3,181.5,"00:14:bf:b1:97:8d",-54,1139666321805,180,"3-3",-59,-59.9638554216867,83,3.46918765754066,6,31.1438597479503
"591122",2006-02-11 14:05:42,3,7,181.5,"00:14:bf:b1:97:8d",-52,1139688342721,180,"3-7",-53,-53.1264367816092,87,1.27411252926735,1,30.5865983724899
"635373",2006-02-11 15:03:26,3,8,180,"00:14:bf:b1:97:8d",-50,1139691806133,180,"3-8",-58.5,-56.40625,96,5.8876822801149,11,30.5276923464582
"944674",2006-02-19 10:03:53,30,3,180.1,"00:14:bf:b1:97:8d",-43,1140365033996,180,"30-3",-54,-51.9894736842105,95,6.89355964750156,14,7.2069410986909
"979069",2006-02-19 10:49:04,30,7,180.2,"00:14:bf:b1:97:8d",-42,1140367744438,180,"30-7",-42,-40.7441860465116,86,2.23441555201738,3,4.18807831827439
"1026502",2006-02-19 11:55:31,30,8,180.1,"00:14:bf:b1:97:8d",-45,1140371731511,180,"30-8",-39,-39.8958333333333,96,2.8190299438923,1.25,3.73363094051889
"951548",2006-02-19 10:10:52,31,3,180.3,"00:14:bf:b1:97:8d",-50,1140365452718,180,"31-3",-47,-45.9473684210526,95,2.82981249304626,5,6.77790528113222
"985781",2006-02-19 10:56:40,31,7,180.4,"00:14:bf:b1:97:8d",-36,1140368200539,180,"31-7",-36,-36.5157894736842,95,1.28711418838057,1,3.39705755029261
"1033112",2006-02-19 13:02:53,31,8,180.9,"00:14:bf:b1:97:8d",-40,1140375773771,180,"31-8",-39,-38.9010989010989,91,1.38287096734732,1.5,2.81780056072107
"1080708",2006-02-19 14:00:08,32,3,180.7,"00:14:bf:b1:97:8d",-51,1140379208274,180,"32-3",-49,-47.4831460674157,89,2.55890761294809,1,6.47610994347687
"1066945",2006-02-19 13:48:19,32,4,180.5,"00:14:bf:b1:97:8d",-43,1140378499002,180,"32-4",-45,-44.6111111111111,90,0.967963742988509,1,5.50817574156817
"1060028",2006-02-19 13:30:31,32,5,180.4,"00:14:bf:b1:97:8d",-48,1140377431659,180,"32-5",-48,-46.4130434782609,92,3.04238257527757,7,4.55411901469428
"1053101",2006-02-19 13:24:31,32,6,181.1,"00:14:bf:b1:97:8d",-46,1140377071913,180,"32-6",-46,-46.2526315789474,95,1.39122188031556,1,3.62491379207837
"992617",2006-02-19 11:05:16,32,7,180.2,"00:14:bf:b1:97:8d",-42,1140368716110,180,"32-7",-40,-40.4157303370786,89,2.29529651859487,2,2.7459060435492
"1039898",2006-02-19 13:10:08,32,8,179.2,"00:14:bf:b1:97:8d",-39,1140376208419,180,"32-8",-31,-34.8529411764706,102,5.66454503660736,11,1.98494332412792
"1087614",2006-02-19 14:22:46,33,3,180.5,"00:14:bf:b1:97:8d",-55,1140380566451,180,"33-3",-51,-52.25,92,3.7988575494902,7,6.31981012372998
"1073851",2006-02-19 13:54:08,33,4,179.8,"00:14:bf:b1:97:8d",-45,1140378848244,180,"33-4",-46,-45.7415730337079,89,0.68304282255681,1,5.32353266168247
"999322",2006-02-19 11:13:39,33,7,180.3,"00:14:bf:b1:97:8d",-34,1140369219934,180,"33-7",-33,-33.2795698924731,93,1.16437696904405,1,2.35372045918796
"1046465",2006-02-19 13:16:46,33,8,179.6,"00:14:bf:b1:97:8d",-32,1140376606379,180,"33-8",-33,-33.4257425742574,101,1.43768240340811,2,1.39283882771841
"315309",2006-02-11 07:52:51,4,3,180.4,"00:14:bf:b1:97:8d",-61,1139665971123,180,"4-3",-60.5,-60.5119047619048,84,2.02689178400659,3,30.1652117512873
"583609",2006-02-11 13:59:17,4,7,180.2,"00:14:bf:b1:97:8d",-49,1139687957877,180,"4-7",-48,-48.3333333333333,75,1.79589120640011,1,29.5895251736151
"627740",2006-02-11 14:57:13,4,8,179.5,"00:14:bf:b1:97:8d",-46,1139691433146,180,"4-8",-63,-58.8181818181818,88,7.63016616704231,15,29.5286301747982
"330322",2006-02-11 08:09:11,5,3,180,"00:14:bf:b1:97:8d",-60,1139666951512,180,"5-3",-59,-58.6547619047619,84,1.71101356292321,2.25,29.1880112374927
"576316",2006-02-11 13:52:35,5,7,180.5,"00:14:bf:b1:97:8d",-49,1139687555848,180,"5-7",-49,-49.6413043478261,92,1.14432687387241,1,28.592656399852
"620794",2006-02-11 14:51:16,5,8,179.4,"00:14:bf:b1:97:8d",-45,1139691076256,180,"5-8",-46,-47.7978723404255,94,3.20141026462597,6,28.5296337165411
"337688",2006-02-11 08:16:01,6,3,180.1,"00:14:bf:b1:97:8d",-55,1139667361754,180,"6-3",-55,-54.8809523809524,84,1.63105968883682,2,28.212408617486
"569202",2006-02-11 13:45:54,6,7,179.3,"00:14:bf:b1:97:8d",-56,1139687154230,180,"6-7",-55,-55.3837209302326,86,3.15545691536634,3,27.5960142049536
"613166",2006-02-11 14:39:19,6,8,180.5,"00:14:bf:b1:97:8d",-48,1139690359915,180,"6-8",-52,-50.7882352941176,85,2.85813008154374,5,27.5307101252401
"345320",2006-02-11 08:22:08,7,3,180.6,"00:14:bf:b1:97:8d",-52,1139667728252,180,"7-3",-52,-53.7142857142857,98,2.96717436483605,4.75,27.2385755868401
"562564",2006-02-11 13:39:24,7,7,179.2,"00:14:bf:b1:97:8d",-55,1139686764174,180,"7-7",-52,-50.0105263157895,95,4.10110191949522,8,26.5996240574937
"606027",2006-02-11 14:32:36,7,8,180.5,"00:14:bf:b1:97:8d",-50,1139689956050,180,"7-8",-48,-48.5402298850575,87,1.34514283585943,1,26.5318676312091
"352730",2006-02-11 08:44:54,8,3,180.3,"00:14:bf:b1:97:8d",-57,1139669094862,180,"8-3",-58,-58.8297872340426,94,3.22836320548075,6,26.266708967817
"555254",2006-02-11 13:33:05,8,7,179.6,"00:14:bf:b1:97:8d",-49,1139686385838,180,"8-7",-49,-50.2421052631579,95,4.03631333124062,1,25.6035153836343
"598834",2006-02-11 14:25:49,8,8,180.2,"00:14:bf:b1:97:8d",-45,1139689549976,180,"8-8",-45,-46.247191011236,89,2.43217494733906,1,25.5331157519015
"359993",2006-02-11 08:50:57,9,3,179.8,"00:14:bf:b1:97:8d",-58,1139669457020,180,"9-3",-53,-54,86,2.67449830369559,5,25.2970353994297
"394640",2006-02-11 09:47:41,9,4,179.8,"00:14:bf:b1:97:8d",-50,1139672861057,180,"9-4",-53,-54.0804597701149,87,3.43449800266931,6,25.0667109928686
"485205",2006-02-11 11:59:32,9,7,180.4,"00:14:bf:b1:97:8d",-51,1139680772804,180,"9-7",-52,-51.7956989247312,93,2.22417126620498,1,24.6077223651438
"519723",2006-02-11 12:40:01,9,8,180.7,"00:14:bf:b1:97:8d",-53,1139683201987,180,"9-8",-49,-49.1734693877551,98,2.34202093629915,3,24.534465553584
"5193",2006-02-11 01:41:00,0,0,225.6,"00:14:bf:b1:97:8d",-66,1139643660176,225,"0-0",-66,-66.2087912087912,91,1.15965975389799,1,34.7669383178905
"29700",2006-02-11 02:08:21,0,1,225.2,"00:14:bf:b1:97:8d",-67,1139645301667,225,"0-1",-67,-66.7912087912088,91,2.575596947059,2,34.5128961404284
"226393",2006-02-11 05:50:23,0,10,225.3,"00:14:bf:b1:97:8d",-67,1139658623487,225,"0-10",-67,-66.7111111111111,90,1.87379590967403,2,33.5073126347071
"233467",2006-02-11 05:58:28,0,11,225.1,"00:14:bf:b1:97:8d",-65,1139659108470,225,"0-11",-68,-67.5795454545455,88,1.40378462923144,2,33.5431065943511
"240890",2006-02-11 06:08:50,0,12,225.5,"00:14:bf:b1:97:8d",-72,1139659730697,225,"0-12",-71,-71.3777777777778,90,2.0032433128023,2,33.6086298441338
"247956",2006-02-11 06:21:07,0,13,225,"00:14:bf:b1:97:8d",-72,1139660467143,225,"0-13",-70,-69.2022471910112,89,1.65954385354489,1,33.7037089947086
"54493",2006-02-11 02:30:18,0,2,224.5,"00:14:bf:b1:97:8d",-64,1139646618874,225,"0-2",-60,-60.593023255814,86,1.57463651810781,2.5,34.2861488067703
"79126",2006-02-11 02:50:58,0,3,225.9,"00:14:bf:b1:97:8d",-55,1139647858819,225,"0-3",-61,-60.0752688172043,93,4.49694717495582,5,34.0872410147844
"104184",2006-02-11 03:09:54,0,4,226,"00:14:bf:b1:97:8d",-69,1139648994870,225,"0-4",-63,-63.1590909090909,88,2.04482168312508,3,33.9166625716623
"204274",2006-02-11 05:28:34,0,7,225.9,"00:14:bf:b1:97:8d",-56,1139657314874,225,"0-7",-54,-52.0744680851064,94,4.25842457037237,8,33.5788623988366
"211734",2006-02-11 05:35:27,0,8,225,"00:14:bf:b1:97:8d",-51,1139657727403,225,"0-8",-48,-47.4767441860465,86,1.50861638351599,1,33.5252143915591
"218986",2006-02-11 05:43:01,0,9,225.6,"00:14:bf:b1:97:8d",-59,1139658181860,225,"0-9",-60,-61.5542168674699,83,3.89575444976743,6,33.5013432566517
"13540",2006-02-11 01:51:57,1,0,225.7,"00:14:bf:b1:97:8d",-67,1139644317142,225,"1-0",-68,-68.4268292682927,82,1.27686428994442,1,33.8044375785192
"38067",2006-02-11 02:16:11,1,1,225.2,"00:14:bf:b1:97:8d",-69,1139645771109,225,"1-1",-63,-63.9175257731959,97,4.07397764039434,2,33.5431065943511
"174759",2006-02-11 04:39:55,1,10,225.3,"00:14:bf:b1:97:8d",-68,1139654395723,225,"1-10",-65,-65.8604651162791,86,2.82910416375167,4,32.5075375874581
"182102",2006-02-11 04:47:48,1,11,224.8,"00:14:bf:b1:97:8d",-66,1139654868733,225,"1-11",-66,-65.7386363636364,88,2.06500295389184,2,32.544431167252
"189463",2006-02-11 05:03:14,1,12,225.7,"00:14:bf:b1:97:8d",-70,1139655794059,225,"1-12",-70,-70.046511627907,86,1.75503964590169,2,32.6119609959291
"196488",2006-02-11 05:15:13,1,13,226.1,"00:14:bf:b1:97:8d",-69,1139656513404,225,"1-13",-69,-69.0813953488372,86,2.33245700435283,1.75,32.7099373279742
"62771",2006-02-11 02:37:15,1,2,224.5,"00:14:bf:b1:97:8d",-67,1139647035360,225,"1-2",-62,-64.0602409638554,83,3.74279599930959,6,33.3097583299549
"87405",2006-02-11 02:57:13,1,3,224.9,"00:14:bf:b1:97:8d",-57,1139648233439,225,"1-3",-58,-57.8444444444444,90,1.03761947855279,2,33.1049845189512
"112379",2006-02-11 03:15:54,1,4,224.8,"00:14:bf:b1:97:8d",-60,1139649354945,225,"1-4",-60,-60.0281690140845,71,3.78709021728864,8,32.9293182437778
"128254",2006-02-11 03:47:26,1,5,225.3,"00:14:bf:b1:97:8d",-57,1139651246146,225,"1-5",-59,-59.0697674418605,86,2.01634904584802,2,32.7832274189104
"143819",2006-02-11 04:03:12,1,6,225.1,"00:14:bf:b1:97:8d",-67,1139652192326,225,"1-6",-60,-60.7888888888889,90,2.54617776745275,1,32.6671088405448
"151744",2006-02-11 04:13:41,1,7,224.9,"00:14:bf:b1:97:8d",-49,1139652821957,225,"1-7",-45,-46.5505617977528,89,4.47216450531674,1,32.5812829704418
"159570",2006-02-11 04:21:30,1,8,225,"00:14:bf:b1:97:8d",-52,1139653290430,225,"1-8",-50,-49.632183908046,87,1.96548675862817,3,32.5259896083117
"167082",2006-02-11 04:28:59,1,9,225.1,"00:14:bf:b1:97:8d",-63,1139653739354,225,"1-9",-64,-63.453488372093,86,1.27100679633658,1,32.5013845858911
"368135",2006-02-11 08:58:22,10,3,225.7,"00:14:bf:b1:97:8d",-62,1139669902912,225,"10-3",-58,-58.2291666666667,96,2.39068000309389,4,24.3298170975451
"402259",2006-02-11 10:06:54,10,4,225.7,"00:14:bf:b1:97:8d",-51,1139674014189,225,"10-4",-56,-54.8470588235294,85,2.81368205785392,4,24.0902469891863
"429433",2006-02-11 10:45:33,10,5,225,"00:14:bf:b1:97:8d",-56,1139676333206,225,"10-5",-55,-55.4193548387097,93,2.47299580972043,2,23.8901653405748
"458152",2006-02-11 11:16:25,10,6,224.8,"00:14:bf:b1:97:8d",-57,1139678185018,225,"10-6",-59,-61.5,88,5.13943509575209,11,23.7305710002941
"493008",2006-02-11 12:07:30,10,7,225.2,"00:14:bf:b1:97:8d",-46,1139681250373,225,"10-7",-46,-46.3263157894737,95,0.62640659189145,1,23.6122849381418
"527520",2006-02-11 12:49:01,10,8,225.4,"00:14:bf:b1:97:8d",-51,1139683741733,225,"10-8",-49,-49.48,100,1.85581259938616,3,23.5359299795016
"375138",2006-02-11 09:09:36,11,3,225.2,"00:14:bf:b1:97:8d",-57,1139670576598,225,"11-3",-51,-52.1208791208791,91,3.21398044948477,2,23.3653589743449
"408975",2006-02-11 10:15:55,11,4,224.8,"00:14:bf:b1:97:8d",-59,1139674555379,225,"11-4",-59,-58.6352941176471,85,1.50275191076975,3,23.1157954654388
"436470",2006-02-11 10:52:33,11,5,225.4,"00:14:bf:b1:97:8d",-52,1139676753688,225,"11-5",-57,-56.9746835443038,79,1.52731273596591,2,22.9072041070053
"465231",2006-02-11 11:25:00,11,6,224.9,"00:14:bf:b1:97:8d",-54,1139678700830,225,"11-6",-57,-56.5128205128205,78,3.25833034186477,6,22.7407123898967
"499721",2006-02-11 12:15:01,11,7,225.4,"00:14:bf:b1:97:8d",-49,1139681701934,225,"11-7",-47,-45.5445544554455,101,2.85840778222859,6,22.6172500538859
"534816",2006-02-11 12:58:55,11,8,225.9,"00:14:bf:b1:97:8d",-56,1139684335550,225,"11-8",-49.5,-52.3775510204082,98,4.81945222134891,9.75,22.5375242651006
"382155",2006-02-11 09:31:31,12,3,225.3,"00:14:bf:b1:97:8d",-52,1139671891597,225,"12-3",-53,-53.9340659340659,91,3.06522501549305,5.5,22.4040174968687
"416107",2006-02-11 10:31:33,12,4,225.1,"00:14:bf:b1:97:8d",-57,1139675493878,225,"12-4",-57,-55.7272727272727,88,3.34157810033328,3,22.1436221066022
"443610",2006-02-11 10:59:34,12,5,224.8,"00:14:bf:b1:97:8d",-59,1139677174075,225,"12-5",-57,-56.9509803921569,102,1.47169634042611,2,21.925783908449
"472007",2006-02-11 11:31:40,12,6,225.3,"00:14:bf:b1:97:8d",-55,1139679100571,225,"12-6",-54,-54.9418604651163,86,2.01963684075535,1,21.7517815362328
"506596",2006-02-11 12:24:00,12,7,225.3,"00:14:bf:b1:97:8d",-49,1139682240355,225,"12-7",-49,-47.8958333333333,96,2.99992689969419,2,21.6226732852346
"541844",2006-02-11 13:12:53,12,8,224.4,"00:14:bf:b1:97:8d",-50,1139685173059,225,"12-8",-56,-54.5978260869565,92,3.14855551254472,5,21.5392664684757
"388821",2006-02-11 09:41:02,13,3,225.3,"00:14:bf:b1:97:8d",-59,1139672462576,225,"13-3",-58,-58.1724137931034,87,1.96010735676393,3,21.4462117867002
"422654",2006-02-11 10:38:50,13,4,225.5,"00:14:bf:b1:97:8d",-58,1139675930625,225,"13-4",-59,-58.9659090909091,88,1.81595017170717,1.25,21.174040710266
"450853",2006-02-11 11:08:57,13,5,224.6,"00:14:bf:b1:97:8d",-62,1139677737638,225,"13-5",-61,-60.0649350649351,77,2.03481320969752,4,20.9461213593352
"479228",2006-02-11 11:38:56,13,6,225,"00:14:bf:b1:97:8d",-60,1139679536298,225,"13-6",-59.5,-59.1341463414634,82,1.4804253236194,1,20.7639109996166
"513527",2006-02-11 12:33:03,13,7,224.9,"00:14:bf:b1:97:8d",-43,1139682783297,225,"13-7",-49,-47.5595238095238,84,3.96171798706885,7,20.6286208942818
"548919",2006-02-11 13:19:42,13,8,226,"00:14:bf:b1:97:8d",-55,1139685582004,225,"13-8",-56,-54.75,84,3.66972307809179,2,20.5411781551108
"643632",2006-02-19 02:50:09,14,3,224.8,"00:14:bf:b1:97:8d",-57,1140339009962,225,"14-3",-55,-55.039603960396,101,1.55512566745719,2,20.4924376295257
"1095039",2006-03-09 12:34:02,14,7,224.7,"00:14:bf:b1:97:8d",-45,1141929242415,225,"14-7",-46,-46.1578947368421,95,1.10430289432692,1.5,19.6351725227969
"1140341",2006-03-09 13:38:19,14,8,225.4,"00:14:bf:b1:97:8d",-54,1141933099620,225,"14-8",-47,-48.3837209302326,86,3.06467004135524,5.75,19.5432852918848
"650354",2006-02-19 02:56:37,15,3,225.5,"00:14:bf:b1:97:8d",-54,1140339397546,225,"15-3",-55,-55.3298969072165,97,1.05792297967661,1,19.5432852918848
"1101462",2006-03-09 12:45:31,15,7,224.9,"00:14:bf:b1:97:8d",-51,1141929931822,225,"15-7",-50,-49.5204081632653,98,1.82327219064236,1,18.6424247349963
"1146803",2006-03-09 13:44:05,15,8,224.8,"00:14:bf:b1:97:8d",-44,1141933445894,225,"15-8",-44,-43.78,100,1.38228328164203,1,18.545619428857
"657132",2006-02-19 03:05:20,16,3,224.7,"00:14:bf:b1:97:8d",-59,1140339920299,225,"16-3",-57,-57.5604395604396,91,1.07712365130256,1.5,18.599462357821
"1107867",2006-03-09 12:55:46,16,7,225.4,"00:14:bf:b1:97:8d",-55,1141930546433,225,"16-7",-56,-55.5802469135802,81,1.23353351728747,1,17.6504957437461
"1153111",2006-03-09 13:50:20,16,8,226.4,"00:14:bf:b1:97:8d",-45,1141933820621,225,"16-8",-48,-47.8571428571429,84,1.5534094421654,1,17.5482192828788
"663878",2006-02-19 03:13:47,17,3,225.8,"00:14:bf:b1:97:8d",-57,1140340427430,225,"17-3",-55,-54.6060606060606,99,1.95781105286961,1.5,17.661823235442
"1114283",2006-03-09 13:05:49,17,7,224.6,"00:14:bf:b1:97:8d",-49,1141931149843,225,"17-7",-39,-39.5656565656566,99,3.03772745402397,1,16.6595318061463
"1159456",2006-03-09 13:56:59,17,8,225.7,"00:14:bf:b1:97:8d",-57,1141934219422,225,"17-8",-56,-53.4130434782609,92,5.45944523590109,2,16.5511328917389
"670373",2006-02-19 03:22:39,18,3,225.7,"00:14:bf:b1:97:8d",-57,1140340959508,225,"18-3",-62,-61.4175824175824,91,2.91000547561888,5,16.7314075917121
"1120700",2006-03-09 13:12:54,18,7,225.7,"00:14:bf:b1:97:8d",-46,1141931574705,225,"18-7",-47,-47.0561797752809,89,0.870730500026973,2,15.6697160152952
"1166095",2006-03-09 14:18:09,18,8,225.2,"00:14:bf:b1:97:8d",-51,1141935489338,225,"18-8",-51,-51.2446808510638,94,0.682912331040698,1,15.5544205935162
"677154",2006-02-19 03:29:12,19,3,225.2,"00:14:bf:b1:97:8d",-56,1140341352941,225,"19-3",-58,-57.7127659574468,94,0.934665030280177,1,15.8094908203901
"1127186",2006-03-09 13:21:53,19,7,224.1,"00:14:bf:b1:97:8d",-50,1141932113763,225,"19-7",-50,-49.5568181818182,88,2.15949097102037,2,14.681280598095
"1172732",2006-03-09 14:29:44,19,8,227,"00:14:bf:b1:97:8d",-47,1141936184041,225,"19-8",-48,-47.7777777777778,90,0.980458248488284,1,14.5581592242976
"21407",2006-02-11 02:00:21,2,0,225,"00:14:bf:b1:97:8d",-63,1139644821397,225,"2-0",-69,-68.8125,96,2.66482941095179,4,32.8441775661989
"46464",2006-02-11 02:23:19,2,1,225.4,"00:14:bf:b1:97:8d",-63,1139646199219,225,"2-1",-60,-61.3444444444444,90,3.42548646954833,1,32.5751438983775
"285860",2006-02-11 07:21:00,2,10,226.5,"00:14:bf:b1:97:8d",-68,1139664060271,225,"2-10",-68,-67.956043956044,91,1.31581903443434,2,31.5077768177953
"293343",2006-02-11 07:26:37,2,11,225.7,"00:14:bf:b1:97:8d",-68,1139664397460,225,"2-11",-66,-66.2127659574468,94,0.993228042614129,1,31.5458396623073
"300897",2006-02-11 07:35:17,2,12,225.7,"00:14:bf:b1:97:8d",-69,1139664917329,225,"2-12",-70,-70.4574468085106,94,1.6439193503556,2.75,31.6155025264505
"308622",2006-02-11 07:45:23,2,13,225.4,"00:14:bf:b1:97:8d",-65,1139665523183,225,"2-13",-65,-65.5393258426966,89,2.0452615957116,2,31.7165571902122
"70914",2006-02-11 02:44:34,2,2,225.4,"00:14:bf:b1:97:8d",-69,1139647474795,225,"2-2",-72,-71.5505617977528,89,2.38371003782614,3,32.3348109627998
"95798",2006-02-11 03:03:24,2,3,225.3,"00:14:bf:b1:97:8d",-54,1139648604110,225,"2-3",-57,-57.5578947368421,95,4.40433971063474,2,32.1238229356345
